ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split
S15998,66,18,2025-12-04,47,14,0.0031292935559168,0.0,0.4031057298225542,test
S16003,58,1,2025-11-30,25,20,0.0033991833404805,0.0112299888152022,0.4554091982753914,test
S16016,74,6,2025-12-09,44,28,0.0026798503483072,0.0056245261025542,0.3911800982024551,test
S16018,74,9,2025-12-09,57,24,0.0019183874271569,0.0018429727855588,0.3243681879669317,test
S16019,74,9,2025-12-09,45,31,0.0016345455551887,0.0,0.3007044590988414,test
S16022,74,9,2025-12-09,50,14,0.0018141578229795,0.0056861735598649,0.371187246921419,test
S16032,74,3,2025-12-09,37,16,0.0029648033811321,0.005600126200027,0.3391474032783046,test
S16037,79,3,2025-12-11,45,13,0.0027196463455732,0.0,0.3911849814129125,test
S16041,78,1,2025-12-11,54,15,0.002502056277676,0.0,0.2892628291106715,test
S16045,78,3,2025-12-11,29,19,0.0019184823027896,0.0,0.2393935094122613,test
S16048,78,8,2025-12-11,37,25,0.0015075413902729,0.0,0.2998461118985491,test
S16057,63,17,2025-12-03,52,18,0.0027371051574909,0.0,0.3929958607275503,test
S16068,66,19,2025-12-04,61,24,0.0017872027916222,0.0,0.366456191905564,test
S16073,68,24,2025-12-05,64,19,0.0022718575939256,0.0018341784578138,0.3023691636857137,test
S16082,68,23,2025-12-05,56,27,0.0016394164780329,0.0,0.3593282043851184,test
S16090,68,20,2025-12-05,61,26,0.0018549946617228,0.0055812595454137,0.4116768775797502,test
S16095,73,25,2025-12-08,50,24,0.0015329852269977,0.0,0.2268464517247558,test
S16098,66,14,2025-12-04,40,15,0.0016400228135653,0.0,0.3491487012683181,test
S16108,58,21,2025-11-30,15,18,0.0017400499224012,0.0,0.3205011478099053,test
S16109,58,19,2025-11-30,49,14,0.0013678940500502,0.0,0.3601570085051072,test
S16110,58,21,2025-11-30,50,15,0.0015669031359497,0.0,0.3474037727644858,test
S16115,65,22,2025-12-04,57,22,0.002550308415747,0.0055132173006311,0.4489409391697108,test
S16126,58,13,2025-11-30,55,24,0.0023588855478742,0.0,0.455780093176701,test
S16135,81,15,2025-12-12,42,13,0.002169147824107,0.0,0.4300267479703315,test
S16136,81,17,2025-12-12,33,12,0.003547335443407,0.0,0.5127204036056493,test
S16137,81,16,2025-12-12,37,24,0.0044206414686751,0.0,0.4910831906050599,test
S16145,61,7,2025-12-02,64,18,0.0023659875643707,0.0085492138851618,0.4236576850027106,test
S16150,67,18,2025-12-05,33,32,0.0034268509902591,0.0,0.4229875910490998,test
S16155,69,10,2025-12-06,34,22,0.0037422131408855,0.0,0.4372124989997197,test
S16159,82,11,2025-12-13,22,23,0.0013959608114462,0.0,0.1988540780582558,test
S16161,66,10,2025-12-04,33,23,0.0016752777311204,0.0,0.3191136159415018,test
S16165,66,19,2025-12-04,39,26,0.0016695131223451,0.0,0.247942190982278,test
S16172,70,25,2025-12-06,33,19,0.0013866190637312,0.0,0.2652048917056657,test
S16177,70,24,2025-12-06,21,27,0.0005110026897418,0.0,0.2013732664482418,test
S16180,71,8,2025-12-07,57,23,0.000717651889013,0.0,0.1841408291385886,test
S16185,71,24,2025-12-07,28,26,0.0003506806052048,0.0,0.0927335322279431,test
S16186,71,15,2025-12-07,29,23,0.0003184201040255,0.0,0.1055955059396226,test
S16187,71,21,2025-12-07,27,27,0.0003524750413807,0.0,0.0685721683346761,test
S16189,71,8,2025-12-07,35,30,0.000602988826301,0.0,0.2388323294285232,test
S16194,71,2,2025-12-07,52,17,0.0003177197156308,0.0,0.0924517137263497,test
S16200,70,20,2025-12-06,55,19,0.0009452645533841,0.0,0.1705346111375541,test
S16201,61,15,2025-12-02,19,21,0.003663224607736,0.0,0.4348121261832744,test
S16202,61,9,2025-12-02,55,17,0.0030036190829747,0.0,0.480386745503027,test
S16206,60,17,2025-12-01,23,16,0.0029440360943641,0.0,0.4923149712236312,test
S16212,63,11,2025-12-03,55,29,0.0025612584768877,0.0,0.3292698045336326,test
S16214,74,11,2025-12-09,63,19,0.0031535941910112,0.0,0.3827737719788755,test
S16215,66,20,2025-12-04,52,25,0.0019871038612246,0.0,0.3579735356424811,test
S16217,58,5,2025-11-30,23,22,0.0036389321617778,0.0,0.4029483644364175,test
S16222,58,10,2025-11-30,21,23,0.0016517334883349,0.0,0.3726370388325637,test
S16224,58,7,2025-11-30,23,19,0.0017209017413602,0.0,0.2998209929857761,test
S16226,58,9,2025-11-30,44,15,0.0021723277940494,0.0,0.2995532372115683,test
S16230,66,14,2025-12-04,28,25,0.0016007424431499,0.0,0.3428472721704977,test
S16234,66,14,2025-12-04,51,26,0.0021971365300013,0.0,0.3908081069836,test
S16244,57,20,2025-11-30,28,26,0.0004210743370038,0.0,0.1647487024473064,test
S16248,57,14,2025-11-30,26,27,0.0003435169258564,0.0,0.1194808759695936,test
S16250,57,14,2025-11-30,52,30,0.0006145699235951,0.0,0.1370949601986457,test
S16253,57,11,2025-11-30,35,15,0.0006347828611889,0.0,0.1569270730326974,test
S16261,79,20,2025-12-11,54,14,0.0003741794845615,0.0,0.1459469963013081,test
S16265,79,22,2025-12-11,50,23,0.0008497419796854,0.0,0.1620080245456988,test
S16282,77,2,2025-12-10,27,25,0.0028472152167521,0.0018467941214722,0.4174742351577409,test
S16291,77,24,2025-12-10,22,18,0.0022691538335092,0.0037027517331038,0.379644653613748,test
S16292,77,4,2025-12-10,51,22,0.0009573953450512,0.0,0.2890224837394973,test
S16294,77,4,2025-12-10,14,22,0.0012740577201821,0.0037554641247388,0.3437037740168653,test
S16295,77,4,2025-12-10,33,20,0.0008489508473706,0.0,0.3152605936419729,test
S16296,75,25,2025-12-09,39,19,0.0022046706380622,0.0,0.3459017900287685,test
S16298,76,5,2025-12-10,25,24,0.0012380869796013,0.0,0.2548918267300764,test
S16300,82,25,2025-12-13,17,18,0.0015573725534258,0.0,0.2850705898862167,test
S16303,77,6,2025-12-10,49,17,0.0027315346374475,0.0018671295044029,0.4302783432922799,test
S16307,84,25,2025-12-14,48,30,0.0015141292028178,0.0,0.3151627019268118,test
S16318,84,20,2025-12-14,39,16,0.0026031229019759,0.0073625539321889,0.3379991877783772,test
S16321,84,19,2025-12-14,34,16,0.0021175861226016,0.0,0.3172062313999779,test
S16328,72,8,2025-12-08,18,21,0.0013755870350187,0.0,0.2315897344082547,test
S16334,72,4,2025-12-08,23,21,0.0008903919137399,0.0,0.1551984903195419,test
S16339,84,12,2025-12-14,44,14,0.0014385497403897,0.0,0.3259833663612023,test
S16353,84,3,2025-12-14,26,25,0.0015885707295984,0.0,0.317771474729865,test
S16359,65,15,2025-12-04,33,32,0.0016699539551627,0.0,0.375523730501819,test
S16366,78,9,2025-12-11,31,31,0.0023292434805694,0.0,0.3273384465567387,test
S16369,75,22,2025-12-09,28,12,0.0014869974546305,0.0,0.3496782966913742,test
S16371,57,14,2025-11-30,23,13,0.0021281097039643,0.0,0.3269282719843101,test
S16379,84,20,2025-12-14,38,11,0.001846195452433,0.0,0.3292870311385314,test
S16400,57,13,2025-11-30,35,26,0.0005033639246134,0.0,0.1316622517012573,test
S16401,57,14,2025-11-30,28,26,0.0003382190273444,0.0,0.0929208287163689,test
S16403,57,12,2025-11-30,21,16,0.0008063053960375,0.0,0.2111622539874961,test
S16406,57,5,2025-11-30,23,15,0.0003697987419877,0.0,0.192417032071938,test
S16410,57,2,2025-11-30,18,21,0.0005627522927856,0.0,0.1914574704862903,test
S16415,57,22,2025-11-30,26,28,0.0005599636354383,0.0,0.1435602148437543,test
S16426,59,6,2025-12-01,44,28,0.0022387466798969,0.0,0.4516121241993131,test
S16427,73,14,2025-12-08,30,28,0.0025263568330843,0.0,0.4455555702293603,test
S16431,73,5,2025-12-08,17,22,0.0028406017697058,0.0,0.4089787100954392,test
S16435,73,17,2025-12-08,34,15,0.0033769733300724,0.0,0.4376806354737043,test
S16436,73,20,2025-12-08,29,25,0.0031193393401488,0.0,0.4288268020292154,test
S16440,61,4,2025-12-02,27,26,0.0029568254110698,0.0,0.4814942898099777,test
S16451,66,23,2025-12-04,37,19,0.0009753005836152,0.0,0.2591238766277634,test
S16453,66,10,2025-12-04,42,20,0.0014852660736532,0.0,0.2741278899997225,test
S16456,73,25,2025-12-08,56,21,0.0013573692291988,0.0,0.2272658575952299,test
S16460,65,15,2025-12-04,20,25,0.0029485707632511,0.0,0.4013018919262084,test
S16463,80,14,2025-12-12,41,30,0.002833659198558,0.0,0.4275256573071502,test
S16464,80,7,2025-12-12,19,24,0.0027664031313861,0.0,0.4571782666499728,test
S16465,80,16,2025-12-12,48,19,0.0016195072444307,0.0,0.2921179457896236,test
S16469,66,4,2025-12-04,23,21,0.0025205611839458,0.0,0.3935225489700906,test
S16472,64,5,2025-12-03,18,19,0.0035260931409037,0.0,0.4888424298280589,test
S16473,64,9,2025-12-03,44,22,0.0030622766784059,0.0,0.4960599941336039,test
S16477,80,20,2025-12-12,36,25,0.0021531652064472,0.0,0.3844465462522522,test
S16481,80,21,2025-12-12,47,20,0.0022934559267062,0.0,0.4302545799610109,test
S16484,83,17,2025-12-13,33,25,0.0024848455551871,0.0,0.3257052214495186,test
S16486,80,4,2025-12-12,52,13,0.0035900125786074,0.0,0.4283536786648188,test
S16489,71,20,2025-12-07,20,23,0.0005068902555157,0.0,0.1309348524676017,test
S16495,71,22,2025-12-07,35,25,0.0002838949716524,0.0,0.0729442694385855,test
S16499,73,17,2025-12-08,46,20,0.0026558292879502,0.0,0.4347373509320419,test
S16501,73,18,2025-12-08,19,22,0.0036355383276004,0.0,0.4151320939577682,test
S16510,71,15,2025-12-07,38,12,0.0003082956628025,0.0,0.091921887672355,test
S16512,71,18,2025-12-07,47,14,0.0002433365133217,0.0,0.1193767079076655,test
S16530,59,11,2025-12-01,32,29,0.0022826464813897,0.0,0.4474860303139924,test
S16531,59,9,2025-12-01,38,25,0.0019660733316278,0.0,0.3789594475185461,test
S16538,59,10,2025-12-01,50,19,0.0022140347882346,0.0,0.4325570598007819,test
S16540,59,12,2025-12-01,52,28,0.0020119621075297,0.0,0.4016524509929041,test
S16543,59,4,2025-12-01,33,27,0.0023833351381975,0.0,0.34291943287395,test
S16546,59,23,2025-12-01,59,15,0.0016157353573536,0.0,0.3609006307650248,test
S16559,65,15,2025-12-04,35,18,0.0022412708615968,0.0,0.3998367511642827,test
S16560,65,9,2025-12-04,52,14,0.002676730844383,0.0,0.383987743904766,test
S16563,65,15,2025-12-04,52,13,0.002619924450945,0.0,0.411495785483549,test
S16570,58,19,2025-11-30,24,14,0.0014888847749886,0.0,0.4000138725740198,test
S16572,58,19,2025-11-30,45,14,0.0011851398324358,0.0,0.3780585932642588,test
S16575,65,5,2025-12-04,53,19,0.0024561370393178,0.0,0.37094629628674,test
S16576,58,7,2025-11-30,59,17,0.0017844271397437,0.0,0.3032927400918401,test
S16581,73,25,2025-12-08,46,25,0.001356608153399,0.0,0.2656003057620864,test
S16588,59,12,2025-12-01,39,22,0.0021638274372544,0.0,0.3360443304524881,test
S16589,59,2,2025-12-01,38,23,0.0023641880373548,0.0,0.4675181509385627,test
S16606,81,25,2025-12-12,44,22,0.0039485274053264,0.0,0.5120003412614097,test
S16610,82,9,2025-12-13,43,27,0.0013294658035451,0.0,0.1972396769424574,test
S16612,82,16,2025-12-13,35,12,0.000975864571703,0.0,0.1880205420984125,test
S16617,77,4,2025-12-10,45,13,0.0010876613800669,0.0,0.3184283793521846,test
S16622,57,23,2025-11-30,60,23,0.0003289387231719,0.0,0.1200500525606403,test
S16624,57,23,2025-11-30,20,18,0.0002887666778945,0.0,0.1273084842747866,test
S16628,57,5,2025-11-30,22,27,0.0004039338565103,0.0,0.1658910892657685,test
S16634,57,8,2025-11-30,26,24,0.000300337050523,0.0,0.1543513414061293,test
S16642,79,19,2025-12-11,48,26,0.0007311964580769,0.0,0.1658521038449583,test
S16646,78,19,2025-12-11,20,27,0.0029861065647922,0.0,0.4229423566669124,test
S16649,78,6,2025-12-11,50,20,0.0014130451339463,0.0,0.2170968381995932,test
S16651,78,14,2025-12-11,49,13,0.0012108195050735,0.0,0.2323247903344013,test
S16652,78,16,2025-12-11,44,16,0.0026585364467679,0.0,0.4037560934967104,test
S16655,78,8,2025-12-11,26,19,0.0019374609888668,0.0,0.2641081428719842,test
S16665,65,21,2025-12-04,27,27,0.0031540020069682,0.0,0.416889441168514,test
S16679,58,21,2025-11-30,52,28,0.0017741404128934,0.0,0.3798441441001059,test
S16683,65,5,2025-12-04,30,27,0.0019032864767096,0.0,0.3343428516213642,test
S16688,67,22,2025-12-05,49,15,0.0019632787984325,0.0,0.359188130442828,test
S16697,82,17,2025-12-13,26,30,0.0010102308318658,0.0,0.2234661894165154,test
S16702,57,16,2025-11-30,60,28,0.0018905142082586,0.0,0.3762234461827042,test
S16704,70,22,2025-12-06,32,23,0.0012127455303329,0.0,0.1670674528675583,test
S16729,73,7,2025-12-08,61,19,0.0032267939411206,0.0,0.4982004825088555,test
S16733,73,19,2025-12-08,29,22,0.0026906701987918,0.0050968085979161,0.4277495634424124,test
S16745,64,13,2025-12-03,25,16,0.0035423549364851,0.0,0.4872830660819144,test
S16747,64,9,2025-12-03,30,30,0.0032491959416033,0.0,0.4238265854758768,test
S16753,64,20,2025-12-03,55,17,0.003488570159359,0.0025908896604214,0.424370031632247,test
S16759,72,10,2025-12-08,52,23,0.0008309776222286,0.0,0.2130650596390316,test
S16769,84,10,2025-12-14,58,20,0.0019171636364826,0.0,0.2560697740744976,test
S16771,84,6,2025-12-14,44,23,0.0016262442839375,0.0,0.3174697843366446,test
S16778,64,1,2025-12-03,45,21,0.0020439493583189,0.0,0.4545177461721945,test
S16781,63,17,2025-12-03,16,23,0.0032487129295646,0.0,0.4229711166351335,test
S16784,63,4,2025-12-03,18,19,0.0025217216353223,0.0,0.3256913335165722,test
S16787,63,23,2025-12-03,59,19,0.0037168536673657,0.0025658896719068,0.4667337798869225,test
S16789,66,23,2025-12-04,49,23,0.0011032891343195,0.0,0.2458570150671131,test
S16799,69,18,2025-12-06,61,19,0.0029687259905524,0.0,0.4297659865026877,test
S16807,74,25,2025-12-09,47,14,0.0009093193038226,0.0,0.1520814090758872,test
S16815,79,10,2025-12-11,14,24,0.0024470890356078,0.0,0.2966869706107679,test
S16819,60,13,2025-12-01,50,28,0.0027624218159055,0.0,0.3590231962383552,test
S16820,61,8,2025-12-02,31,17,0.0027068066611406,0.0,0.444581122853738,test
S16825,58,20,2025-11-30,61,19,0.0026935513606126,0.0026717844509671,0.3551736909372778,test
S16835,78,11,2025-12-11,62,17,0.0016484601111195,0.0,0.3341646212212586,test
S16839,78,25,2025-12-11,42,24,0.0029793488610496,0.0026247966706804,0.3908787784123204,test
S16840,78,25,2025-12-11,38,22,0.0030563092740363,0.0026391389079168,0.366489299772657,test
S16841,57,25,2025-11-30,28,24,0.0005080272648919,0.0,0.1063560637605269,test
S16854,57,7,2025-11-30,54,20,0.0004676838512216,0.0,0.1375706860816708,test
S16855,57,1,2025-11-30,46,20,0.0003549627535516,0.0,0.1142375930881534,test
S16858,57,24,2025-11-30,48,15,0.0005987844351424,0.0,0.1775432170741213,test
S16867,79,11,2025-12-11,38,14,0.0015942927594265,0.0031324055866485,0.2549502871166063,test
S16879,79,4,2025-12-11,41,24,0.002042894935012,0.0,0.3464308165809308,test
S16880,79,3,2025-12-11,44,20,0.0035845604209343,0.0,0.4160041596523702,test
S16886,79,5,2025-12-11,53,23,0.0021867997937199,0.0,0.3777680206772393,test
S16887,79,14,2025-12-11,60,22,0.0020253814315555,0.0,0.3641288022860975,test
S16898,79,11,2025-12-11,53,26,0.0013257529184915,0.0,0.2584475838789667,test
S16901,79,12,2025-12-11,61,19,0.0022011468126337,0.0,0.4019925311114043,test
S16906,79,14,2025-12-11,38,15,0.0015700401245919,0.0,0.3383074930306242,test
S16908,59,8,2025-12-01,43,20,0.002520958204816,0.0,0.3455315133420606,test
S16913,57,24,2025-11-30,41,18,0.0004738528239568,0.0,0.1274778172993741,test
S16921,57,20,2025-11-30,57,19,0.0004862110998668,0.0,0.1255735567627501,test
S16936,72,10,2025-12-08,59,23,0.0013383802417295,0.0,0.2456078949958378,test
S16939,84,12,2025-12-14,24,15,0.0011368374489834,0.0,0.3160432979809586,test
S16946,80,5,2025-12-12,26,22,0.0030250240794984,0.0,0.4624673898854114,test
S16958,83,11,2025-12-13,40,24,0.0028453008159639,0.0,0.4295762661372115,test
S16969,78,8,2025-12-11,34,16,0.0024809762441763,0.0,0.2961841410824184,test
S16973,77,19,2025-12-10,52,18,0.0018611320362432,0.0026239236369587,0.3567706305241658,test
S16982,67,21,2025-12-05,44,30,0.0028010919249362,0.0,0.3791065305543811,test
S16983,67,22,2025-12-05,27,25,0.0026124948531789,0.0052435286732395,0.314792098733665,test
S16986,67,15,2025-12-05,60,25,0.0025581406350753,0.0,0.3299246532293172,test
S16987,67,16,2025-12-05,25,28,0.0021133537358061,0.0,0.3661503019093059,test
S16992,72,14,2025-12-08,40,32,0.0019485400105656,0.0,0.3586472080693612,test
S17011,61,22,2025-12-02,43,15,0.0023734809217369,0.0,0.4511984129775161,test
S17012,61,10,2025-12-02,33,22,0.0042652194767337,0.0,0.5133592429531014,test
S17014,61,16,2025-12-02,45,14,0.002061059781201,0.0,0.4734139039774162,test
S17016,61,16,2025-12-02,33,19,0.0027086496480465,0.0,0.4571917864527308,test
S17017,61,16,2025-12-02,42,30,0.0021507372154473,0.0030867647972175,0.4063636122952527,test
S17022,66,10,2025-12-04,46,27,0.0012931971098585,0.0,0.3841144478855964,test
S17025,66,24,2025-12-04,31,16,0.0018526338288547,0.0,0.3603978777526389,test
S17026,65,5,2025-12-04,36,12,0.0027511151614555,0.0,0.3826628931348665,test
S17028,58,9,2025-11-30,31,29,0.0016085052129028,0.0,0.3558475782880315,test
S17029,65,5,2025-12-04,15,19,0.0021179572072261,0.0052561723009237,0.4339582627719191,test
S17031,65,5,2025-12-04,33,14,0.0021680885685367,0.0026756248956936,0.3123943923796905,test
S17032,66,17,2025-12-04,38,28,0.0018853960637312,0.0,0.305760064386588,test
S17036,66,24,2025-12-04,35,26,0.0012008546885953,0.0,0.3198665638251136,test
S17048,66,2,2025-12-04,16,18,0.0018920001147229,0.0,0.3465980597110872,test
S17052,66,2,2025-12-04,30,24,0.0023982521111052,0.0,0.456732932647976,test
S17054,65,9,2025-12-04,53,15,0.0021434954362383,0.0,0.4051931393796761,test
S17066,69,17,2025-12-06,23,17,0.0027135845336653,0.0,0.4012629335756303,test
S17074,69,20,2025-12-06,35,23,0.0015872705283664,0.0,0.3240064520206122,test
S17077,69,18,2025-12-06,43,13,0.0026103326550495,0.0,0.386531251582254,test
S17079,69,15,2025-12-06,18,23,0.0015521619542927,0.0,0.3230782468282737,test
S17086,69,18,2025-12-06,37,18,0.002974687891479,0.0,0.4319851942781325,test
S17099,80,19,2025-12-12,27,12,0.002098647992679,0.0026077329513555,0.3898597976342312,test
S17101,80,23,2025-12-12,51,31,0.00222176855139,0.0,0.431966023682649,test
S17106,68,14,2025-12-05,26,23,0.0028911386889389,0.0,0.3691040803414404,test
S17109,68,12,2025-12-05,59,27,0.0033926630836673,0.0,0.4467631206896114,test
S17121,70,4,2025-12-06,34,15,0.0028458753590759,0.0,0.4016957071596638,test
S17123,70,1,2025-12-06,29,16,0.0029516248907706,0.0,0.4125947824455507,test
S17137,73,5,2025-12-08,49,24,0.0027394202254222,0.0,0.4518995116155769,test
S17138,64,6,2025-12-03,50,21,0.0037208783234055,0.0,0.5391897723814724,test
S17145,73,17,2025-12-08,50,16,0.00351471151596,0.0,0.4467911660342968,test
S17149,64,14,2025-12-03,48,19,0.002988124838649,0.0,0.5203830795736977,test
S17164,79,16,2025-12-11,66,20,0.0007795748714393,0.0,0.1696665069441051,test
S17167,83,17,2025-12-13,18,28,0.0013244379186707,0.0,0.2856227498998601,test
S17177,57,4,2025-11-30,36,32,0.0019800776216696,0.0,0.4054762037483601,test
S17184,81,5,2025-12-12,26,19,0.0036473519893419,0.0,0.4444439199604347,test
S17187,81,12,2025-12-12,62,26,0.0025469780239634,0.0,0.4181847798512009,test
S17192,57,22,2025-11-30,39,22,0.0004804439769841,0.0,0.1141974397803848,test
S17198,71,14,2025-12-07,58,20,0.0001914168353049,0.0,0.1472019372744104,test
S17207,81,6,2025-12-12,45,23,0.0035793726319417,0.0,0.4205923208852554,test
S17208,62,19,2025-12-02,26,16,0.0022708401618799,0.0,0.3492637309433683,test
S17213,60,22,2025-12-01,53,23,0.0024329045273165,0.0,0.4297704185013996,test
S17214,62,21,2025-12-02,54,28,0.0031286388235435,0.0,0.4152055101213285,test
S17215,60,12,2025-12-01,43,22,0.0029487315822069,0.0,0.4784372313800892,test
S17226,61,9,2025-12-02,21,28,0.0024770300649237,0.0105644655592045,0.472819439827995,test
S17227,61,3,2025-12-02,44,15,0.003000145836101,0.0,0.4686270135200912,test
S17242,62,6,2025-12-02,13,19,0.0028441097984716,0.0052091521764194,0.4581250162636608,test
S17245,60,22,2025-12-01,41,11,0.0026398763678679,0.0,0.3167967549956292,test
S17246,63,5,2025-12-03,22,14,0.0031676017455662,0.0026587919348194,0.4099656829279547,test
S17259,72,18,2025-12-08,32,21,0.0030224511236006,0.0,0.3399385509381591,test
S17263,72,11,2025-12-08,23,23,0.0027116986507854,0.0,0.3795991799783034,test
S17274,72,13,2025-12-08,28,28,0.0035393361804581,0.0,0.458374557770273,test
S17280,69,5,2025-12-06,28,23,0.0036802212547187,0.0,0.409611431851897,test
S17281,69,5,2025-12-06,48,25,0.0026007824821886,0.0,0.3800984041574313,test
S17286,71,20,2025-12-07,62,17,0.0014542320403259,0.0,0.0779894498757481,test
