ufs_serial,run_id,wafer_no,split,health,reg_pred,risk,grade,anomaly_score,ci_low,ci_high,date
S38744,18,24,train,0.0,0.0027295060741617,LOW,grade1,,0.0,0.013669,2025-10-28
S38745,2,15,val,0.0,0.002706207124427,LOW,grade1,15.0,0.0,0.013646,2025-11-15
S38746,2,7,test,0.0,0.0016434596034518,LOW,grade1,13.0,0.0,0.012583,2025-11-30
S38747,2,13,val,0.0,0.0026993223581334,LOW,grade1,20.8,0.0,0.013639,2025-11-15
S38748,2,15,train,0.0,0.0023885280169995,LOW,grade1,,0.0,0.013328,2025-10-02
S38749,2,13,train,0.0,0.0027539519045521,LOW,grade1,,0.0,0.013694,2025-10-02
S38750,2,11,train,0.0,0.0016659106348258,LOW,grade1,,0.0,0.012606,2025-10-02
S38751,2,9,train,0.0,0.0015484702419517,LOW,grade1,,0.0,0.012488,2025-10-02
S38752,2,10,train,0.0,0.0015233400460304,LOW,grade1,,0.0,0.012463,2025-10-02
S38753,2,13,train,0.0,0.0027151718138609,LOW,grade1,,0.0,0.013655,2025-10-02
S38754,2,11,train,0.0,0.0015087108596404,LOW,grade1,,0.0,0.012448,2025-10-02
S38755,2,16,train,0.0,0.0027672254693296,LOW,grade1,,0.0,0.013707,2025-10-02
S38756,10,7,train,0.0,0.0015057731960899,LOW,grade1,,0.0,0.012446,2025-10-15
S38757,10,1,train,0.0,0.0023780326166705,LOW,grade1,,0.0,0.013318,2025-10-15
S38758,20,9,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-31
S38759,20,9,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-31
S38760,10,18,train,0.0,0.0032484608005127,LOW,grade2,,0.0,0.014188,2025-10-15
S38761,2,3,train,0.0,0.0031342659760576,LOW,grade2,,0.0,0.014074,2025-10-02
S38762,2,3,val,0.0,0.0032855371396582,MED,grade3,19.6,0.0,0.014225,2025-11-15
S38763,2,22,train,0.0,0.0032146051663398,LOW,grade2,,0.0,0.014154,2025-10-02
S38764,2,22,train,0.0,0.0031264438120183,LOW,grade2,,0.0,0.014066,2025-10-02
S38765,22,25,train,0.0,0.0032609504600268,LOW,grade2,,0.0,0.014201,2025-11-03
S38766,22,8,train,0.0,0.0015562674695247,LOW,grade1,,0.0,0.012496,2025-11-03
S38767,22,1,val,0.0,0.0010539678623008,LOW,grade1,45.3,0.0,0.011994,2025-11-26
S38768,17,15,train,0.0,0.0034843072484928,MED,grade3,,0.0,0.014424,2025-10-26
S38769,17,3,train,0.0,0.0032455971975041,LOW,grade2,,0.0,0.014185,2025-10-26
S38770,22,6,train,0.0,0.0014933452536811,LOW,grade1,,0.0,0.012433,2025-11-03
S38771,22,3,train,0.0,0.0016619507740307,LOW,grade1,,0.0,0.012602,2025-11-03
S38772,6,13,train,0.0,0.0034814798289631,MED,grade3,,0.0,0.014421,2025-10-09
S38773,4,16,train,0.0,0.0034476194477808,MED,grade3,,0.0,0.014387,2025-10-05
S38774,6,13,test,0.0,0.0034367090367496,MED,grade3,43.3,0.0,0.014376,2025-12-02
S38775,6,13,val,0.0,0.0034424413945025,MED,grade3,35.9,0.0,0.014382,2025-11-17
S38776,4,16,train,0.0051965704726056,0.0032124208881666,LOW,grade2,,0.0,0.014152,2025-10-05
S38777,7,21,train,0.0,0.0031112885709941,LOW,grade2,,0.0,0.014051,2025-10-10
S38778,7,21,train,0.0,0.0032706490632975,LOW,grade2,,0.0,0.01421,2025-10-10
S38779,7,16,val,0.0,0.0031132633387302,LOW,grade2,34.8,0.0,0.014053,2025-11-18
S38780,7,11,train,0.0,0.003438838282362,MED,grade3,,0.0,0.014379,2025-10-10
S38781,6,11,train,0.0,0.0034996973795655,MED,grade3,,0.0,0.014439,2025-10-09
S38782,6,10,train,0.0,0.0034562023319501,MED,grade3,,0.0,0.014396,2025-10-09
S38783,5,14,train,0.0,0.0034429202615592,MED,grade3,,0.0,0.014383,2025-10-07
S38784,5,14,train,0.0,0.0032735516904377,MED,grade3,,0.0,0.014213,2025-10-07
S38785,12,21,train,0.0,0.0027460321943015,LOW,grade1,,0.0,0.013686,2025-10-18
S38786,13,18,train,0.0,0.0031182924961606,LOW,grade2,,0.0,0.014058,2025-10-20
S38787,13,15,test,0.0,0.0016332813866275,LOW,grade1,26.1,0.0,0.012573,2025-12-06
S38788,13,21,train,0.0,0.0027447324159563,LOW,grade1,,0.0,0.013685,2025-10-20
S38789,13,16,val,0.0,0.0024238182985581,LOW,grade1,30.7,0.0,0.013364,2025-11-21
S38790,13,20,test,0.0,0.0031261856440536,LOW,grade2,35.6,0.0,0.014066,2025-12-06
S38791,13,18,train,0.0,0.0032806249478113,MED,grade3,,0.0,0.01422,2025-10-20
S38792,12,25,train,0.0,0.0031503945910257,LOW,grade2,,0.0,0.01409,2025-10-18
S38793,13,15,train,0.0,0.0016427135007862,LOW,grade1,,0.0,0.012582,2025-10-20
S38794,13,16,val,0.0,0.0024231551638758,LOW,grade1,29.9,0.0,0.013363,2025-11-21
S38795,13,17,test,0.0,0.0016324315820831,LOW,grade1,47.3,0.0,0.012572,2025-12-06
S38796,13,11,train,0.0,0.003153527784871,LOW,grade2,,0.0,0.014093,2025-10-20
S38797,13,11,val,0.0,0.0031512139473671,LOW,grade2,34.7,0.0,0.014091,2025-11-21
S38798,12,21,train,0.0,0.0024054021516889,LOW,grade1,,0.0,0.013345,2025-10-18
S38799,12,19,train,0.0,0.00271798077109,LOW,grade1,,0.0,0.013658,2025-10-18
S38800,12,20,val,0.0,0.0031055050082366,LOW,grade1,30.6,0.0,0.014045,2025-11-20
S38801,12,20,train,0.0,0.0031210399973062,LOW,grade2,,0.0,0.014061,2025-10-18
S38802,13,21,test,0.0,0.0023986619913734,LOW,grade1,18.3,0.0,0.013338,2025-12-06
S38803,12,23,train,0.0,0.0016399104106993,LOW,grade1,,0.0,0.01258,2025-10-18
S38804,12,18,test,0.0,0.0032133266698462,LOW,grade2,39.9,0.0,0.014153,2025-12-05
S38805,10,21,test,0.0,0.0031273405431667,LOW,grade2,26.8,0.0,0.014067,2025-12-04
S38806,9,2,train,0.0,0.003152569357691,LOW,grade2,,0.0,0.014092,2025-10-13
S38807,9,2,test,0.0,0.0032158786946852,LOW,grade2,29.5,0.0,0.014156,2025-12-04
S38808,10,9,train,0.0,0.0027634852180579,LOW,grade1,,0.0,0.013703,2025-10-15
S38809,8,3,train,0.0,0.0035020832601983,MED,grade3,,0.0,0.014442,2025-10-12
S38810,10,9,train,0.0,0.0027542115981363,LOW,grade1,,0.0,0.013694,2025-10-15
S38811,10,5,train,0.0,0.0031308249301337,LOW,grade2,,0.0,0.014071,2025-10-15
S38812,10,3,train,0.0,0.0024370962577743,LOW,grade1,,0.0,0.013377,2025-10-15
S38813,10,3,train,0.0,0.0023993647737605,LOW,grade1,,0.0,0.013339,2025-10-15
S38814,26,8,train,0.0,0.0015171347591732,LOW,grade1,,0.0,0.012457,2025-11-10
S38815,23,5,test,0.0,0.0032108721810993,LOW,grade2,29.6,0.0,0.014151,2025-12-11
S38816,23,3,train,0.0,0.003154977037592,LOW,grade2,,0.0,0.014095,2025-11-05
S38817,23,4,train,0.0,0.0032177919039797,LOW,grade2,,0.0,0.014158,2025-11-05
S38818,23,3,train,0.0,0.0027604916267421,LOW,grade1,,0.0,0.0137,2025-11-05
S38819,24,22,train,0.0,0.0027328953649428,LOW,grade1,,0.0,0.013673,2025-11-06
S38820,24,1,val,0.0,0.003144243880067,LOW,grade2,50.6,0.0,0.014084,2025-11-27
S38821,24,23,train,0.0,0.0027025839931706,LOW,grade1,,0.0,0.013642,2025-11-06
S38822,24,23,test,0.0,0.0018309132045993,LOW,grade1,52.3,0.0,0.012771,2025-12-12
S38823,24,5,train,0.0,0.003269046517624,LOW,grade2,,0.0,0.014209,2025-11-06
S38824,24,12,test,0.0,0.0032646347652759,LOW,grade2,35.1,0.0,0.014204,2025-12-12
S38825,22,22,test,0.0,0.0031366226579607,LOW,grade2,41.0,0.0,0.014076,2025-12-11
S38826,16,18,test,0.0,0.0032142519425366,LOW,grade2,36.1,0.0,0.014154,2025-12-08
S38827,16,19,train,0.0,0.0026823556004809,LOW,grade1,,0.0,0.013622,2025-10-25
S38828,28,25,train,0.0,0.0016645028337783,LOW,grade1,,0.0,0.012604,2025-11-13
S38829,9,24,train,0.0,0.0032448025609356,LOW,grade2,,0.0,0.014185,2025-10-13
S38830,6,19,test,0.0,0.0034302215736868,MED,grade3,30.2,0.0,0.01437,2025-12-02
S38831,24,20,train,0.0,0.0027297115812291,LOW,grade1,,0.0,0.013669,2025-11-06
S38832,24,20,train,0.0,0.0031165935813403,LOW,grade2,,0.0,0.014056,2025-11-06
S38833,8,1,train,0.0,0.0018808916320171,LOW,grade1,,0.0,0.012821,2025-10-12
S38834,10,13,train,0.0,0.0034344601691313,MED,grade3,,0.0,0.014374,2025-10-15
S38835,6,19,train,0.0,0.0034317295410182,MED,grade3,,0.0,0.014371,2025-10-09
S38836,4,13,val,0.0,0.0032619360610344,LOW,grade2,23.8,0.0,0.014202,2025-11-16
S38837,4,20,val,0.0,0.0029752251312927,LOW,grade1,41.6,0.0,0.013915,2025-11-16
S38838,4,14,train,0.0,0.0034375756787954,MED,grade3,,0.0,0.014377,2025-10-05
S38839,6,20,train,0.0,0.0027725040093435,LOW,grade1,,0.0,0.013712,2025-10-09
S38840,4,5,train,0.0,0.0031546165132641,LOW,grade2,,0.0,0.014094,2025-10-05
S38841,9,2,train,0.0,0.0027084774850943,LOW,grade1,,0.0,0.013648,2025-10-13
S38842,10,21,train,0.0,0.0024041987787061,LOW,grade1,,0.0,0.013344,2025-10-15
S38843,8,3,train,0.0,0.0032891077287918,MED,grade3,,0.0,0.014229,2025-10-12
S38844,5,22,test,0.0,0.0024233922495848,LOW,grade1,64.9,0.0,0.013363,2025-12-02
S38845,15,16,train,0.0,0.0018265572637894,LOW,grade1,,0.0,0.012766,2025-10-23
S38846,12,22,train,0.0,0.0031394601648706,LOW,grade2,,0.0,0.014079,2025-10-18
S38847,12,18,train,0.0,0.0031401696829645,LOW,grade2,,0.0,0.01408,2025-10-18
S38848,12,18,test,0.0,0.0032855230370435,MED,grade3,42.0,0.0,0.014225,2025-12-05
S38849,14,13,train,0.0,0.0032609460293741,LOW,grade2,,0.0,0.014201,2025-10-21
S38850,7,10,train,0.0,0.003442227758363,MED,grade3,,0.0,0.014382,2025-10-10
S38851,7,17,train,0.0,0.0027180176167293,LOW,grade1,,0.0,0.013658,2025-10-10
S38852,5,16,train,0.0,0.0031518885127359,LOW,grade2,,0.0,0.014092,2025-10-07
S38853,7,23,train,0.0,0.0032898636487649,MED,grade3,,0.0,0.01423,2025-10-10
S38854,10,19,val,0.0,0.001499438038053,LOW,grade1,32.8,0.0,0.012439,2025-11-19
S38855,15,21,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-23
S38856,15,20,test,0.0,0.0003083907467725,LOW,grade1,35.0,0.0,0.011248,2025-12-07
S38857,10,10,test,0.0,0.001265605477563,LOW,grade1,31.0,0.0,0.012205,2025-12-04
S38858,15,16,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-23
S38859,15,21,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-23
S38860,15,20,test,0.0,0.0003083907467725,LOW,grade1,42.0,0.0,0.011248,2025-12-07
S38861,15,16,train,0.0,0.0023780331366392,LOW,grade1,,0.0,0.013318,2025-10-23
S38862,10,19,test,0.0,0.0011500469862146,LOW,grade1,31.1,0.0,0.01209,2025-12-04
S38863,15,10,val,0.0,0.0003083907467725,LOW,grade1,34.4,0.0,0.011248,2025-11-22
S38864,15,17,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-23
S38865,14,18,test,0.0,0.0010223479105825,LOW,grade1,20.6,0.0,0.011962,2025-12-06
S38866,14,23,train,0.0,0.001495443534121,LOW,grade1,,0.0,0.012435,2025-10-21
S38867,14,19,val,0.0,0.0003083907467725,LOW,grade1,25.1,0.0,0.011248,2025-11-21
S38868,14,20,val,0.0,0.0003083907467725,LOW,grade1,21.8,0.0,0.011248,2025-11-21
S38869,15,18,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-23
S38870,15,21,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-23
S38871,14,25,val,0.0,0.0003083907467725,LOW,grade1,18.6,0.0,0.011248,2025-11-21
S38872,15,24,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-23
S38873,15,8,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-23
S38874,15,6,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-23
S38875,15,3,test,0.0,0.0003083907467725,LOW,grade1,64.2,0.0,0.011248,2025-12-07
S38876,15,23,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-23
S38877,15,2,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-23
S38878,14,25,test,0.0,0.0010278842529436,LOW,grade1,22.2,0.0,0.011968,2025-12-06
S38879,14,23,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-21
S38880,25,20,train,0.0,0.0034780419463129,MED,grade3,,0.0,0.014418,2025-11-08
S38881,25,25,train,0.0,0.0034529074829241,MED,grade3,,0.0,0.014393,2025-11-08
S38882,25,20,train,0.0,0.0034608613777654,MED,grade3,,0.0,0.014401,2025-11-08
S38883,25,9,test,0.0,0.0034694819620773,MED,grade3,36.9,0.0,0.014409,2025-12-12
S38884,25,4,train,0.0,0.0034704222926237,MED,grade3,,0.0,0.01441,2025-11-08
S38885,25,4,train,0.0,0.0034693095331948,MED,grade3,,0.0,0.014409,2025-11-08
S38886,24,12,train,0.0,0.0032565223331437,LOW,grade2,,0.0,0.014196,2025-11-06
S38887,4,20,val,0.0,0.0032843813887389,MED,grade3,49.8,0.0,0.014224,2025-11-16
S38888,4,16,val,0.0,0.003148553123948,LOW,grade2,42.6,0.0,0.014088,2025-11-16
S38889,4,21,train,0.0,0.0032141264755263,LOW,grade2,,0.0,0.014154,2025-10-05
S38890,4,19,train,0.0,0.0031305492218731,LOW,grade2,,0.0,0.01407,2025-10-05
S38891,4,5,test,0.0,0.0032663018489581,LOW,grade2,45.5,0.0,0.014206,2025-12-01
S38892,6,20,test,0.0,0.0032623021813215,LOW,grade2,45.3,0.0,0.014202,2025-12-02
S38893,8,9,train,0.0,0.0034517742277187,MED,grade3,,0.0,0.014392,2025-10-12
S38894,8,21,train,0.0,0.0032452125793994,LOW,grade2,,0.0,0.014185,2025-10-12
S38895,8,10,train,0.0,0.003465050936572,MED,grade3,,0.0,0.014405,2025-10-12
S38896,9,4,train,0.0,0.0031561864236,LOW,grade2,,0.0,0.014096,2025-10-13
S38897,21,1,train,0.002920677456131,0.0032825378195782,MED,grade3,,0.0,0.014222,2025-11-02
S38898,19,19,test,0.0,0.0031226299212838,LOW,grade2,16.3,0.0,0.014062,2025-12-09
S38899,21,24,val,0.0,0.0027014685202296,LOW,grade1,47.5,0.0,0.013641,2025-11-25
S38900,19,22,train,0.0,0.0032509849287382,LOW,grade2,,0.0,0.014191,2025-10-29
S38901,21,24,val,0.0,0.0031296763321623,LOW,grade2,33.9,0.0,0.014069,2025-11-25
S38902,23,13,val,0.0,0.0031536281990894,LOW,grade2,39.2,0.0,0.014093,2025-11-26
S38903,23,14,train,0.0,0.0018305238822021,LOW,grade1,,0.0,0.01277,2025-11-05
S38904,23,15,train,0.0,0.0031044906984237,LOW,grade1,,0.0,0.014044,2025-11-05
S38905,23,15,test,0.0,0.0027647494916683,LOW,grade1,27.7,0.0,0.013705,2025-12-11
S38906,23,15,test,0.0,0.0027190877079047,LOW,grade1,49.3,0.0,0.013659,2025-12-11
S38907,23,15,train,0.0,0.0031467178890888,LOW,grade2,,0.0,0.014086,2025-11-05
S38908,23,11,val,0.0,0.0016582666238119,LOW,grade1,44.0,0.0,0.012598,2025-11-26
S38909,23,12,train,0.0029417335511518,0.0024178254987545,LOW,grade1,,0.0,0.013358,2025-11-05
S38910,23,10,train,0.0029456041155482,0.0015508002022327,LOW,grade1,,0.0,0.012491,2025-11-05
S38911,23,9,train,0.0,0.003111412788398,LOW,grade2,,0.0,0.014051,2025-11-05
S38912,23,14,train,0.0,0.0027365297593626,LOW,grade1,,0.0,0.013676,2025-11-05
S38913,26,8,val,0.0,0.0016357213210728,LOW,grade1,47.3,0.0,0.012575,2025-11-28
S38914,23,5,val,0.0,0.0031214240230391,LOW,grade2,25.1,0.0,0.014061,2025-11-26
S38915,23,5,test,0.0,0.0031254140541535,LOW,grade2,34.4,0.0,0.014065,2025-12-11
S38916,23,5,train,0.0,0.0027411549612887,LOW,grade1,,0.0,0.013681,2025-11-05
S38917,23,4,val,0.0,0.0027487460795443,LOW,grade1,34.5,0.0,0.013689,2025-11-26
S38918,23,3,val,0.0,0.0031307602080931,LOW,grade2,45.0,0.0,0.014071,2025-11-26
S38919,23,6,train,0.0,0.0026004700389227,LOW,grade1,,0.0,0.01354,2025-11-05
S38920,10,16,train,0.0,0.0032461548234543,LOW,grade2,,0.0,0.014186,2025-10-15
S38921,9,2,train,0.0,0.0032682715201945,LOW,grade2,,0.0,0.014208,2025-10-13
S38922,10,25,test,0.0,0.003131025869233,LOW,grade2,38.0,0.0,0.014071,2025-12-04
S38923,10,25,test,0.0,0.0027466639355819,LOW,grade1,37.8,0.0,0.013686,2025-12-04
S38924,8,2,test,0.0,0.0034755793931255,MED,grade3,47.1,0.0,0.014415,2025-12-03
S38925,8,4,val,0.0,0.0034728953351613,MED,grade3,25.9,0.0,0.014413,2025-11-18
S38926,10,9,val,0.0,0.0027678686457569,LOW,grade1,31.6,0.0,0.013708,2025-11-19
S38927,10,13,test,0.0029862225186413,0.0032465084158748,LOW,grade2,27.1,0.0,0.014186,2025-12-04
S38928,10,9,train,0.0,0.0032176093198648,LOW,grade2,,0.0,0.014157,2025-10-15
S38929,10,9,test,0.0,0.0027653476385386,LOW,grade1,20.3,0.0,0.013705,2025-12-04
S38930,10,8,train,0.0,0.0032599194828888,LOW,grade2,,0.0,0.0142,2025-10-15
S38931,10,4,train,0.0,0.0031225578244413,LOW,grade2,,0.0,0.014062,2025-10-15
S38932,10,4,train,0.0,0.0026976391145734,LOW,grade1,,0.0,0.013637,2025-10-15
S38933,10,4,train,0.0,0.0024249984179132,LOW,grade1,,0.0,0.013365,2025-10-15
S38934,22,25,train,0.0,0.0032696888941038,LOW,grade2,,0.0,0.014209,2025-11-03
S38935,1,13,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-01
S38936,25,16,train,0.0,0.0034811572159134,MED,grade3,,0.0,0.014421,2025-11-08
S38937,25,22,train,0.0,0.0034636386860862,MED,grade3,,0.0,0.014403,2025-11-08
S38938,5,9,train,0.0029870301587873,0.003276437459424,MED,grade3,,0.0,0.014216,2025-10-07
S38939,4,20,val,0.0,0.0031357252869779,LOW,grade2,32.7,0.0,0.014075,2025-11-16
S38940,24,22,test,0.0,0.0029800370809975,LOW,grade1,58.2,0.0,0.01392,2025-12-12
S38941,24,11,val,0.0,0.002976367175599,LOW,grade1,70.5,0.0,0.013916,2025-11-27
S38942,14,12,test,0.0,0.0031389359366491,LOW,grade2,22.1,0.0,0.014079,2025-12-06
S38943,12,17,train,0.002935998771252,0.0031124678378966,LOW,grade2,,0.0,0.014052,2025-10-18
S38944,12,17,train,0.0,0.0027199437878919,LOW,grade1,,0.0,0.01366,2025-10-18
S38945,12,10,test,0.0,0.0032779657712405,MED,grade3,36.1,0.0,0.014218,2025-12-05
S38946,14,14,train,0.0,0.0032588630649288,LOW,grade2,,0.0,0.014199,2025-10-21
S38947,14,2,train,0.0,0.0032578979748593,LOW,grade2,,0.0,0.014198,2025-10-21
S38948,14,2,test,0.0,0.0034682022049371,MED,grade3,30.1,0.0,0.014408,2025-12-06
S38949,12,12,test,0.0,0.0032485747419585,LOW,grade2,46.9,0.0,0.014188,2025-12-05
S38950,12,14,val,0.0,0.0027505741361932,LOW,grade1,30.9,0.0,0.01369,2025-11-20
S38951,14,5,train,0.0,0.0034675610594089,MED,grade3,,0.0,0.014407,2025-10-21
S38952,14,6,train,0.0,0.0031210685290511,LOW,grade2,,0.0,0.014061,2025-10-21
S38953,14,4,test,0.0,0.003257517205512,LOW,grade2,23.9,0.0,0.014197,2025-12-06
S38954,14,2,val,0.0,0.003432851630645,MED,grade3,32.7,0.0,0.014373,2025-11-21
S38955,14,7,train,0.0,0.0032784989735939,MED,grade3,,0.0,0.014218,2025-10-21
S38956,14,1,train,0.0029469140414228,0.0032167914853613,LOW,grade2,,0.0,0.014157,2025-10-21
S38957,14,10,val,0.0,0.0032686385462936,LOW,grade2,27.7,0.0,0.014208,2025-11-21
S38958,14,4,val,0.0,0.0032616515468604,LOW,grade2,24.7,0.0,0.014201,2025-11-21
S38959,14,5,train,0.0,0.0034515385263693,MED,grade3,,0.0,0.014391,2025-10-21
S38960,14,4,train,0.0,0.0031563257036131,LOW,grade2,,0.0,0.014096,2025-10-21
S38961,14,12,train,0.0,0.003103129205079,LOW,grade1,,0.0,0.014043,2025-10-21
S38962,25,17,train,0.0,0.0034387270221709,MED,grade3,,0.0,0.014378,2025-11-08
S38963,25,1,train,0.0,0.0034951920924138,MED,grade3,,0.0,0.014435,2025-11-08
S38964,25,1,train,0.0,0.0034928316799911,MED,grade3,,0.0,0.014433,2025-11-08
S38965,25,23,val,0.0,0.0034965335910347,MED,grade3,44.9,0.0,0.014436,2025-11-27
S38966,25,23,train,0.005990911172989,0.0032705727662651,LOW,grade2,,0.0,0.01421,2025-11-08
S38967,25,25,val,0.0029364671405191,0.0032661645887962,LOW,grade2,31.1,0.0,0.014206,2025-11-27
S38968,25,7,train,0.0,0.0034923596122795,MED,grade3,,0.0,0.014432,2025-11-08
S38969,25,20,train,0.0029163072626026,0.0034537190905866,MED,grade3,,0.0,0.014393,2025-11-08
S38970,25,7,train,0.0,0.0034839321626464,MED,grade3,,0.0,0.014424,2025-11-08
S38971,25,19,train,0.0,0.0034606380139547,MED,grade3,,0.0,0.0144,2025-11-08
S38972,5,2,train,0.0,0.003430089151499,MED,grade3,,0.0,0.01437,2025-10-07
S38973,4,5,val,0.0,0.0031431150330248,LOW,grade2,31.9,0.0,0.014083,2025-11-16
S38974,4,14,val,0.0,0.0034555902420599,MED,grade3,27.6,0.0,0.014395,2025-11-16
S38975,4,21,train,0.0,0.0032513222185388,LOW,grade2,,0.0,0.014191,2025-10-05
S38976,6,22,test,0.0,0.0032562990755065,LOW,grade2,26.2,0.0,0.014196,2025-12-02
S38977,5,7,train,0.0,0.0032468200766704,LOW,grade2,,0.0,0.014187,2025-10-07
S38978,5,2,train,0.0,0.0032629373705982,LOW,grade2,,0.0,0.014203,2025-10-07
S38979,5,5,train,0.0,0.003483112454741,MED,grade3,,0.0,0.014423,2025-10-07
S38980,5,7,val,0.0,0.0032735594381959,MED,grade3,39.6,0.0,0.014213,2025-11-17
S38981,5,3,train,0.0,0.0034596121641473,MED,grade3,,0.0,0.014399,2025-10-07
S38982,5,25,train,0.0,0.0034517549969137,MED,grade3,,0.0,0.014392,2025-10-07
S38983,5,5,train,0.0,0.0031526519891677,LOW,grade2,,0.0,0.014092,2025-10-07
S38984,5,9,train,0.0,0.0034541333101518,MED,grade3,,0.0,0.014394,2025-10-07
S38985,5,9,train,0.0,0.0034411273286792,MED,grade3,,0.0,0.014381,2025-10-07
S38986,5,25,train,0.0,0.0034446093908709,MED,grade3,,0.0,0.014384,2025-10-07
S38987,4,15,val,0.0,0.0034439595053734,MED,grade3,27.7,0.0,0.014384,2025-11-16
S38988,4,15,test,0.0,0.0032508619927372,LOW,grade2,14.0,0.0,0.014191,2025-12-01
S38989,4,5,train,0.0,0.0032682208063604,LOW,grade2,,0.0,0.014208,2025-10-05
S38990,4,5,train,0.0,0.0031550433117527,LOW,grade2,,0.0,0.014095,2025-10-05
S38991,3,8,test,0.0029936693230211,0.0024151308353352,LOW,grade1,25.0,0.0,0.013355,2025-12-01
S38992,3,3,train,0.0,0.0011396258211681,LOW,grade1,,0.0,0.012079,2025-10-04
S38993,3,3,train,0.0,0.0010248543600417,LOW,grade1,,0.0,0.011965,2025-10-04
S38994,3,8,train,0.0,0.0018759578275885,LOW,grade1,,0.0,0.012816,2025-10-04
S38995,3,6,test,0.0087682156592921,0.0024054285402696,LOW,grade1,22.4,0.0,0.013345,2025-12-01
S38996,24,12,train,0.0029863301787592,0.0031471283023696,LOW,grade2,,0.0,0.014087,2025-11-06
S38997,24,16,train,0.0,0.0031281288500616,LOW,grade2,,0.0,0.014068,2025-11-06
S38998,24,14,val,0.0,0.0032711569879733,LOW,grade2,39.7,0.0,0.014211,2025-11-27
S38999,24,14,train,0.0029731993299832,0.0031191910825723,LOW,grade2,,0.0,0.014059,2025-11-06
S39000,24,12,train,0.0029318420462723,0.0031408896952077,LOW,grade2,,0.0,0.014081,2025-11-06
S39001,1,22,test,0.0,0.0003083907467725,LOW,grade1,36.6,0.0,0.011248,2025-11-30
S39002,1,22,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-01
S39003,1,24,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-01
S39004,1,24,val,0.0,0.0003083907467725,LOW,grade1,20.4,0.0,0.011248,2025-11-15
S39005,1,2,val,0.0,0.0003083907467725,LOW,grade1,24.6,0.0,0.011248,2025-11-15
S39006,1,2,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-01
S39007,1,16,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-01
S39008,1,14,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-01
S39009,1,8,val,0.0,0.0003083907467725,LOW,grade1,20.7,0.0,0.011248,2025-11-15
S39010,1,14,test,0.0,0.0003083907467725,LOW,grade1,42.9,0.0,0.011248,2025-11-30
S39011,1,11,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-01
S39012,1,8,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-01
S39013,1,12,train,0.0,0.0010427688658721,LOW,grade1,,0.0,0.011983,2025-10-01
S39014,1,12,test,0.0,0.0003083907467725,LOW,grade1,15.4,0.0,0.011248,2025-11-30
S39015,1,12,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-01
S39016,1,8,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-01
S39017,1,8,test,0.0,0.0003083907467725,LOW,grade1,20.5,0.0,0.011248,2025-11-30
S39018,1,8,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-01
S39019,1,16,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-01
S39020,1,14,train,0.0,0.0003083907467725,LOW,grade1,,0.0,0.011248,2025-10-01
S39021,1,25,val,0.0,0.0003083907467725,LOW,grade1,36.0,0.0,0.011248,2025-11-15
S39022,25,9,train,0.0,0.003462069836838,MED,grade3,,0.0,0.014402,2025-11-08
S39023,25,24,val,0.0,0.0034636643344447,MED,grade3,36.0,0.0,0.014403,2025-11-27
S39024,25,14,train,0.0,0.0034545865656477,MED,grade3,,0.0,0.014394,2025-11-08
S39025,25,11,train,0.0,0.0034596817237288,MED,grade3,,0.0,0.014399,2025-11-08
S39026,25,12,train,0.0,0.0024158022248062,LOW,grade1,,0.0,0.013356,2025-11-08
